,match_id,current_score,display_score,period_1,period_2,period_3,period_4,period_5,period_1_tie_break,period_2_tie_break,period_3_tie_break,period_4_tie_break,period_5_tie_break,normal_time
2905,12307649,,,,,,,,,,,,,
2906,12307650,2,3,7,6,,,,,,,,,
2907,12307651,,,,,,,,,,,,,
2908,12307806,1,1,4,7,7,,,,,4,,,
2909,12308134,1,0,4,2,,,,,,,,,
2910,12308135,0,0,3,5,,,,,,,,,
2911,12308136,2,3,7,7,,,,,,,,,
2912,12308137,0,1,2,4,,,,,,,,,
2913,12308138,1,0,2,4,,,,,,,,,
2914,12308139,2,1,3,7,4,,,,,,,,
2915,12308140,3,3,6,7,,,,,,,,,
2916,12308141,2,2,6,7,,,,,,,,,
2917,12308142,3,2,7,6,,,,,,,,,
2918,12308146,3,3,6,4,7,,,,,,,,
2919,12308260,0,0,7,6,,,,,,,,,
2920,12308262,3,3,7,7,,,,8,8,,,,
2921,12308272,3,2,7,7,,,,,,,,,
2922,12308273,3,2,6,7,,,,,,,,,
2923,12308274,1,1,3,4,,,,,,,,,
2924,12308275,0,0,5,3,,,,,,,,,
2925,12308276,1,1,4,5,,,,,,,,,
2926,12308277,2,3,7,8,,,,8,7,,,,
2927,12308539,2,2,7,3,6,,,8,,,,,
2928,12308541,3,2,7,7,,,,,,,,,
2929,12308544,2,2,7,7,,,,,,,,,
2930,12308549,0,1,6,2,,,,,,,,,
2931,12308550,1,0,1,3,,,,,,,,,
2932,12308551,1,1,3,7,3,,,,,,,,
2933,12308552,0,0,2,2,,,,,,,,,
2934,12308553,1,1,1,5,,,,,,,,,
2935,12308554,0,0,4,7,,,,,7,,,,
2936,12308555,3,2,6,7,,,,,,,,,
2937,12308556,2,2,7,4,7,,,,,,,,
2938,12308558,3,3,6,7,,,,,,,,,
2939,12308560,1,1,1,3,,,,,,,,,
2940,12308577,2,2,3,7,6,,,,,,,,
2941,12308667,3,2,7,8,,,,,,,,,
2942,12308742,3,3,7,3,8,,,,,,,,
2943,12308746,3,3,7,7,,,,,,,,,
2944,12308756,2,3,6,8,,,,,8,,,,
2945,12308841,,,,,,,,,,,,,
2946,12308850,0,1,5,3,,,,,,,,,
2947,12308851,3,3,6,7,,,,,,,,,
2948,12308852,1,0,2,1,,,,,,,,,
2949,12308854,3,3,6,8,,,,,,,,,
2950,12308855,3,3,6,7,,,,,,,,,
2951,12308856,2,3,7,7,,,,,,,,,
2952,12308857,1,0,2,2,,,,,,,,,
2953,12308858,1,1,1,1,,,,,,,,,
2954,12308859,0,1,3,3,,,,,,,,,
2955,12308860,3,3,7,7,,,,,,,,,
2956,12308861,3,2,7,6,,,,,,,,,
2957,12308862,0,1,1,4,,,,,,,,,
2958,12308863,3,3,6,6,,,,,,,,,
2959,12308864,1,1,1,7,6,,,,,,,,
2960,12308865,3,3,6,7,,,,,,,,,
2961,12308903,0,0,2,3,,,,,,,,,
2962,12308904,3,2,8,8,,,,7,,,,,
2963,12308906,2,2,7,6,,,,,,,,,
2964,12308908,2,2,7,3,6,,,,,,,,
2965,12308909,3,3,6,6,,,,,,,,,
2966,12308910,1,0,3,1,,,,,,,,,
2967,12308911,2,2,6,6,,,,,,,,,
2968,12308912,2,1,7,1,9,,,,,,,,
2969,12308913,0,0,1,1,,,,,,,,,
2970,12308914,2,3,7,7,,,,,,,,,
2971,12308915,2,3,8,7,,,,,,,,,
2972,12308916,3,2,7,7,,,,,,,,,
2973,12308922,1,0,4,2,,,,,,,,,
2974,12308923,2,3,6,6,,,,,,,,,
2975,12308959,0,1,4,2,,,,,,,,,
2976,12308960,1,0,4,5,,,,,,,,,
2977,12308961,3,2,6,6,19,,,,,,,,
2978,12308962,1,1,2,3,,,,,,,,,
2979,12308963,2,1,4,6,10,,,,,,,,
2980,12308964,3,2,7,7,10,,,,,,,,
2981,12308965,1,0,3,4,,,,,,,,,
2982,12308966,2,2,7,7,,,,,,,,,
2983,12308967,1,0,1,5,,,,,,,,,
2984,12308968,1,0,2,4,,,,,,,,,
2985,12308969,3,3,7,6,,,,,,,,,
2986,12308970,3,2,6,7,10,,,,,,,,
2987,12308971,0,1,2,1,,,,,,,,,
2988,12308972,1,1,1,7,8,,,,,,,,
2989,12308973,3,2,7,8,10,,,,,,,,
2990,12308995,0,1,1,2,,,,,,,,,
2991,12309009,3,3,7,7,7,,,1,,,,,
2992,12309067,3,2,7,6,,,,,,,,,
2993,12309068,0,0,2,3,,,,,,,,,
2994,12309069,0,1,2,5,,,,,,,,,
2995,12309070,0,0,1,1,,,,,,,,,
2996,12309071,2,2,2,7,2,,,,,,,,
2997,12309072,1,0,4,3,,,,,,,,,
2998,12309073,1,1,1,2,,,,,,,,,
2999,12309074,3,3,6,6,,,,,,,,,
3000,12309075,3,2,6,6,6,,,,,,,,
3001,12309078,1,0,1,1,,,,,,,,,
3002,12309079,1,1,5,1,,,,,,,,,
3003,12309080,3,3,6,7,,,,,,,,,
3004,12309081,3,3,8,7,,,,,,,,,
3005,12309082,3,2,6,7,,,,,,,,,
3006,12309083,1,1,0,1,,,,,,,,,
3007,12309084,2,2,7,7,,,,,,,,,
3008,12309085,1,1,7,2,6,,,,,,,,
3009,12309086,3,3,7,2,10,,,8,,,,,
3010,12309087,2,2,7,3,7,,,,,,,,
3011,12309088,2,3,7,7,,,,,,,,,
3012,12309089,2,2,7,6,,,,,,,,,
3013,12309090,0,0,4,5,,,,,,,,,
3014,12309091,3,2,7,7,,,,,,,,,
3015,12309092,0,1,1,3,,,,,,,,,
3016,12309093,3,3,6,7,,,,,,,,,
3017,12309094,2,3,2,6,10,,,,,,,,
3018,12309095,2,3,7,6,,,,,,,,,
3019,12309096,1,2,7,1,5,,,,,,,,
3020,12309097,0,1,1,2,,,,,,,,,
3021,12309098,2,3,7,7,,,,,,,,,
3022,12309099,2,2,7,6,11,,,,,,,,
3023,12309101,2,2,7,6,,,,,,,,,
3024,12309102,3,2,1,6,10,,,,,,,,
3025,12309103,2,2,7,7,,,,,,,,,
3026,12309104,2,2,7,6,,,,8,,,,,
3027,12309105,3,3,6,7,,,,,8,,,,
3028,12309106,2,1,4,7,11,,,,,,,,
3029,12309107,3,3,5,7,10,,,,,,,,
3030,12309108,2,3,7,6,,,,,,,,,
3031,12309109,2,2,7,6,,,,,,,,,
3032,12309110,3,3,6,7,,,,,,,,,
3033,12309112,2,3,6,6,,,,,,,,,
3034,12309115,2,2,7,1,7,,,8,,,,,
3035,12309116,3,3,7,6,,,,,,,,,
3036,12309126,1,1,4,7,,,,,,,,,
3037,12309127,1,1,2,1,,,,,,,,,
3038,12309128,3,2,4,8,12,,,,,,,,
3039,12309129,2,3,7,6,,,,,,,,,
3040,12309130,3,2,6,7,,,,,,,,,
3041,12309144,0,1,4,5,,,,,,,,,
3042,12309189,0,0,0,3,,,,,,,,,
3043,12309190,3,3,5,7,10,,,,,,,,
3044,12309191,2,3,6,8,,,,,,,,,
3045,12309192,2,1,4,6,4,,,,,,,,
3046,12309193,1,1,5,4,,,,,,,,,
3047,12309194,0,0,2,6,,,,,,,,,
3048,12309195,2,2,7,6,,,,,,,,,
3049,12309196,2,2,6,7,,,,,,,,,
3050,12309197,0,1,2,3,,,,,,,,,
3051,12309198,2,2,5,7,11,,,,,,,,
3052,12309199,2,3,7,7,,,,,,,,,
3053,12309200,2,2,7,6,11,,,,,,,,
3054,12309201,2,2,6,6,,,,,,,,,
3055,12309202,2,1,6,3,5,,,,,,,,
3056,12309203,1,0,3,5,,,,,,,,,
3057,12309204,1,0,2,4,,,,,,,,,
3058,12309208,1,1,2,,,,,,,,,,
3059,12309218,0,1,1,4,,,,,,,,,
3060,12309230,1,2,6,0,1,,,,,,,,
3061,12309232,2,2,3,8,7,,,,,,,,
3062,12309239,0,0,4,4,,,,,,,,,
3063,12309240,2,2,5,7,6,,,,,3,,,
3064,12309246,2,3,6,7,,,,,,,,,
3065,12309247,0,1,7,2,,,,5,,,,,
3066,12309248,1,1,3,3,,,,,,,,,
3067,12309249,0,0,2,6,,,,,3,,,,
3068,12309250,1,1,7,1,6,,,,,,,,
3069,12309252,2,3,7,6,,,,,,,,,
3070,12309257,2,3,6,7,,,,,8,,,,
3071,12309261,,,,,,,,,,,,,
3072,12309262,2,1,6,4,,,,,,,,,
3073,12309263,1,0,5,2,,,,,,,,,
3074,12309264,1,1,3,6,,,,,,,,,
3075,12309265,3,3,7,7,,,,,,,,,
3076,12309266,1,1,3,1,,,,,,,,,
3077,12309268,2,3,6,5,7,,,,,,,,
3078,12309269,0,0,6,3,,,,1,,,,,
3079,12309270,,,,,,,,,,,,,
3080,12309271,1,2,7,5,3,,,,,,,,
3081,12309273,2,3,6,6,,,,,,,,,
3082,12309274,2,2,8,1,4,,,,,,,,
3083,12309275,3,3,7,7,,,,,,,,,
3084,12309276,2,2,6,6,3,,,,,,,,
3085,12309277,0,0,4,1,,,,,,,,,
3086,12309340,,,,,,,,,,,,,
3087,12309341,2,3,6,6,,,,,,,,,
3088,12309342,2,3,6,6,,,,,,,,,
3089,12309343,1,1,3,5,,,,,,,,,
3090,12309344,3,2,7,6,,,,,,,,,
3091,12309345,2,1,4,6,7,,,,,,,,
3092,12309346,2,3,7,7,,,,,,,,,
3093,12309347,2,2,7,3,3,,,,,,,,
3094,12309348,3,3,6,6,,,,,,,,,
3095,12309356,3,2,7,6,,,,,,,,,
3096,12309357,3,3,6,7,,,,,,,,,
3097,12309358,3,3,8,7,,,,,,,,,
3098,12309359,1,0,6,3,,,,,,,,,
3099,12309360,,,,,,,,,,,,,
3100,12309361,1,1,1,3,,,,,,,,,
3101,12309362,3,2,7,6,,,,,,,,,
3102,12309363,0,0,5,3,,,,,,,,,
3103,12309364,1,0,4,4,,,,,,,,,
3104,12309365,1,1,1,3,,,,,,,,,
3105,12309366,2,2,7,5,10,,,,,,,,
3106,12309367,1,1,1,1,,,,,,,,,
3107,12309368,3,2,7,6,,,,,,,,,
3108,12309369,0,1,5,2,,,,,,,,,
3109,12309370,3,3,6,6,10,,,,,,,,
3110,12309371,2,3,7,7,,,,,,,,,
3111,12309372,2,2,8,6,,,,,,,,,
3112,12309373,2,1,6,5,7,,,,,,,,
3113,12309416,0,0,3,2,,,,,,,,,
3114,12309423,0,0,3,2,,,,,,,,,
3115,12309439,1,2,4,8,4,,,,,,,,
3116,12309440,0,1,5,1,,,,,,,,,
3117,12309441,1,1,4,1,,,,,,,,,
3118,12309442,3,2,5,7,11,,,,,,,,
3119,12309443,3,3,7,6,13,,,,2,,,,
3120,12309444,1,2,6,6,6,,,,3,,,,
3121,12309445,0,1,6,2,,,,4,,,,,
3122,12309446,,,8,,,,,7,,,,,
3123,12309447,2,2,6,6,,,,,,,,,
3124,12309448,2,2,7,6,,,,,,,,,
3125,12309449,1,2,7,2,,,,,,,,,
3126,12309450,0,1,2,1,,,,,,,,,
3127,12309451,0,0,3,3,,,,,,,,,
3128,12309452,1,0,3,0,,,,,,,,,
3129,12309453,1,0,2,6,,,,,12,,,,
3130,12309454,,,,,,,,,,,,,
3131,12309455,1,1,7,1,,,,5,,,,,
3132,12309474,3,2,7,6,,,,,,,,,
3133,12309477,3,3,6,7,,,,,,,,,
3134,12309481,0,0,3,3,,,,,,,,,
3135,12309482,3,2,7,6,,,,,,,,,
3136,12309483,2,2,7,6,,,,,,,,,
3137,12309484,2,3,7,7,,,,,,,,,
3138,12309485,0,1,1,3,,,,,,,,,
3139,12309486,3,3,6,7,,,,,,,,,
3140,12309487,2,3,6,7,,,,,,,,,
3141,12309488,1,1,3,7,,,,,,,,,
3142,12309489,,,,,,,,,,,,,
3143,12309490,2,2,7,6,,,,,,,,,
3144,12309491,1,0,1,1,,,,,,,,,
3145,12309492,1,0,3,4,,,,,,,,,
3146,12309493,2,2,7,7,,,,,,,,,
3147,12309495,0,1,0,3,,,,,,,,,
3148,12309496,2,1,7,4,6,,,,,,,,
3149,12309497,2,3,7,6,,,,,,,,,
3150,12309498,2,2,8,4,11,,,,,,,,
3151,12309499,2,3,6,7,,,,,,,,,
3152,12309500,3,3,7,7,,,,,,,,,
3153,12309501,2,2,7,,,,,,,,,,
3154,12309502,1,0,4,1,,,,,,,,,
3155,12309503,2,2,7,6,,,,,,,,,
3156,12309504,2,2,8,3,9,,,8,,,,,
3157,12309505,,,,,,,,,,,,,
3158,12309506,3,2,7,7,,,,7,,,,,
3159,12309507,2,1,6,4,,,,,,,,,
3160,12309508,3,3,7,7,,,,,,,,,
3161,12309509,2,2,6,6,,,,,,,,,
3162,12309510,1,0,4,5,,,,,,,,,
3163,12309511,2,3,6,6,,,,,,,,,
3164,12309512,3,3,3,8,11,,,,,,,,
3165,12309513,3,2,7,6,,,,,,,,,
3166,12309514,0,0,2,1,,,,,,,,,
3167,12309515,1,0,3,0,,,,,,,,,
3168,12309516,2,3,8,3,10,,,,,,,,
3169,12309517,2,2,7,7,,,,,,,,,
3170,12309518,,,,,,,,,,,,,
3171,12309519,3,2,7,8,,,,,,,,,
3172,12309520,2,1,4,7,6,,,,,,,,
3173,12309521,,,,,,,,,,,,,
3174,12309522,1,1,2,1,,,,,,,,,
3175,12309523,0,1,3,3,,,,,,,,,
3176,12309524,3,2,6,7,,,,,,,,,
3177,12309525,2,3,7,7,,,,,,,,,
3178,12309526,1,0,1,5,,,,,,,,,
3179,12309527,1,1,0,4,,,,,,,,,
3180,12309528,2,3,6,7,,,,,,,,,
3181,12309529,3,2,7,6,,,,,,,,,
3182,12309530,1,1,3,7,2,,,,,,,,
3183,12309531,3,2,7,7,,,,,,,,,
3184,12309532,0,1,6,4,,,,,,,,,
3185,12309533,2,3,6,3,10,,,,,,,,
3186,12309534,3,3,6,7,,,,,,,,,
3187,12309535,0,0,2,5,,,,,,,,,
3188,12309536,2,2,7,8,,,,,,,,,
3189,12309537,1,1,7,3,,,,,,,,,
3190,12309538,2,2,7,6,10,,,,,,,,
3191,12309539,1,1,6,7,5,,,,6,,,,
3192,12309541,1,0,4,5,,,,,,,,,
3193,12309545,2,1,7,5,3,,,,,,,,
3194,12309546,2,2,7,2,6,,,,,,,,
3195,12309547,2,3,7,6,,,,,,,,,
3196,12309548,0,0,4,3,,,,,,,,,
3197,12309549,2,2,7,5,2,,,,,,,,
3198,12309550,0,0,2,3,,,,,,,,,
3199,12309551,2,2,7,6,,,,,,,,,
3200,12309552,1,1,2,1,,,,,,,,,
3201,12309554,1,0,3,4,,,,,,,,,
3202,12309555,3,2,0,7,8,,,,,,,,
3203,12309556,2,2,7,7,,,,,,,,,
3204,12309559,3,3,6,7,,,,,,,,,
3205,12309560,1,1,7,3,,,,,,,,,
3206,12309561,0,1,5,2,,,,,,,,,
3207,12309562,1,1,7,1,,,,,,,,,
3208,12309585,1,1,1,0,,,,,,,,,
3209,12309587,2,3,7,7,,,,,,,,,
3210,12309588,0,0,4,3,,,,,,,,,
3211,12309589,3,3,7,6,7,,,,,,,,
3212,12309590,3,3,4,7,8,,,,,8,,,
3213,12309591,0,1,5,4,,,,,,,,,
3214,12309592,2,3,6,7,,,,,,,,,
3215,12309593,2,3,6,4,7,,,,,8,,,
3216,12309594,0,1,3,1,,,,,,,,,
3217,12309595,3,3,6,6,,,,,,,,,
3218,12309596,1,1,6,4,,,,,,,,,
3219,12309597,3,2,7,7,,,,8,,,,,
3220,12309598,3,3,7,7,,,,,,,,,
3221,12309599,3,2,7,7,,,,,8,,,,
3222,12309600,,,,,,,,,,,,,
3223,12309601,0,0,4,1,,,,,,,,,
3224,12309602,3,2,4,6,6,,,,,,,,
3225,12309611,3,2,7,7,,,,,,,,,
3226,12309612,2,3,7,1,7,,,,,7,,,
3227,12309613,3,2,7,7,,,,,,,,,
3228,12309619,2,2,7,7,,,,,7,,,,
3229,12309620,3,2,7,8,,,,,,,,,
3230,12309621,1,1,7,7,2,,,,5,,,,
3231,12309622,3,2,6,4,6,,,,,,,,
3232,12309623,2,2,6,8,,,,,,,,,
3233,12309624,0,0,7,5,,,,5,,,,,
3234,12309627,1,2,7,4,4,,,,,,,,
3235,12309628,1,0,6,2,,,,2,,,,,
3236,12309629,1,2,6,3,6,,,,,,,,
3237,12309630,2,3,7,7,,,,10,8,,,,
3238,12309631,3,2,7,7,,,,,,,,,
3239,12309632,2,3,6,7,,,,,,,,,
3240,12309633,2,2,1,6,5,,,,,,,,
3241,12309634,2,2,7,7,,,,,,,,,
3242,12309635,0,0,5,6,,,,,,,,,
3243,12309636,2,2,6,6,7,,,,,7,,,
3244,12309639,3,3,6,0,6,,,,,,,,
3245,12309640,3,3,8,3,6,,,7,,,,,
3246,12309641,3,2,6,6,,,,,,,,,
3247,12309642,2,2,6,4,6,,,,,,,,
3248,12309643,1,2,3,7,4,,,,,,,,
3249,12309644,0,1,1,3,,,,,,,,,
3250,12309645,2,3,6,7,8,,,,12,7,,,
3251,12309647,2,2,5,6,6,,,,,,,,
3252,12309648,2,3,7,7,,,,,,,,,
3253,12309649,1,1,1,2,,,,,,,,,
3254,12309650,1,0,2,0,,,,,,,,,
3255,12309651,2,3,2,6,10,,,,,,,,
3256,12309652,3,2,7,7,,,,,,,,,
3257,12309653,0,1,4,2,,,,,,,,,
3258,12309654,2,1,7,3,2,,,,,,,,
3259,12309655,1,1,1,2,,,,,,,,,
3260,12309656,0,1,2,1,,,,,,,,,
3261,12309657,2,3,7,6,,,,,,,,,
3262,12309658,3,2,7,6,,,,,,,,,
3263,12309659,3,2,8,6,10,,,,,,,,
3264,12309660,3,3,7,7,,,,,,,,,
3265,12309661,0,1,5,5,,,,,,,,,
3266,12309698,2,1,7,4,5,,,,,,,,
3267,12309699,2,3,7,6,,,,,,,,,
3268,12309700,3,3,6,8,,,,,,,,,
3269,12309744,1,2,7,3,0,,,,,,,,
3270,12309775,0,1,6,6,,,,,,,,,
3271,12309781,0,0,7,4,,,,4,,,,,
3272,12309842,2,2,6,6,14,,,,4,,,,
3273,12309843,1,0,3,4,,,,,,,,,
3274,12309844,1,0,3,3,,,,,,,,,
3275,12309845,0,1,1,3,,,,,,,,,
3276,12309846,0,0,4,2,,,,,,,,,
3277,12309847,2,3,2,6,10,,,,,,,,
3278,12309848,1,1,6,1,,,,3,,,,,
3279,12309849,2,2,7,7,,,,,,,,,
3280,12309850,3,3,6,7,,,,,,,,,
3281,12309851,3,3,7,7,,,,,,,,,
3282,12309852,,,,,,,,,,,,,
3283,12309853,0,0,2,0,,,,,,,,,
3284,12309854,1,1,5,4,,,,,,,,,
3285,12309859,1,0,2,,,,,,,,,,
3286,12309864,1,1,7,5,5,,,,,,,,
3287,12309865,0,1,4,6,,,,,,,,,
3288,12309866,1,0,5,1,,,,,,,,,
3289,12309867,0,0,6,3,,,,5,,,,,
3290,12309868,1,1,5,5,,,,,,,,,
3291,12309869,3,2,7,8,,,,,7,,,,
3292,12309870,2,3,7,2,10,,,,,,,,
3293,12309871,1,1,3,3,,,,,,,,,
3294,12309884,1,1,7,7,4,,,6,,,,,
3295,12309885,2,3,6,7,,,,,,,,,
3296,12309886,1,1,7,1,3,,,7,,,,,
3297,12309887,1,2,6,6,6,,,,3,7,,,
3298,12309888,1,0,3,2,,,,,,,,,
3299,12309889,1,0,6,0,,,,,,,,,
3300,12309890,1,0,3,3,,,,,,,,,
3301,12309891,2,3,6,8,,,,,7,,,,
3302,12309892,3,3,6,7,8,,,,,7,,,
3303,12309893,2,3,7,7,,,,,,,,,
3304,12309894,3,3,6,6,,,,,,,,,
3305,12309895,1,1,5,1,,,,,,,,,
3306,12309896,2,3,6,7,,,,,,,,,
3307,12309897,2,2,2,7,3,,,,8,,,,
3308,12309898,0,1,2,0,,,,,,,,,
3309,12309899,3,2,8,6,,,,7,,,,,
3310,12309900,1,1,3,1,,,,,,,,,
3311,12309901,2,3,7,7,,,,,,,,,
3312,12310120,1,1,2,5,,,,,,,,,
3313,12310121,2,3,6,7,,,,,8,,,,
3314,12310124,2,2,7,4,8,,,,,10,,,
3315,12310125,1,1,4,2,,,,,,,,,
3316,12310132,0,1,3,4,,,,,,,,,
3317,12310136,1,1,4,2,,,,,,,,,
3318,12310293,3,3,7,7,,,,,,,,,
3319,12310294,2,3,7,7,,,,,,,,,
3320,12310295,,,,,,,,,,,,,
3321,12310296,3,2,7,7,,,,,,,,,
3322,12310297,0,0,4,2,,,,,,,,,
3323,12310298,0,0,2,1,,,,,,,,,
3324,12310299,0,1,2,5,,,,,,,,,
3325,12310300,2,3,6,6,,,,,,,,,
3326,12310301,0,0,4,4,,,,,,,,,
3327,12310302,2,2,7,4,6,,,,,,,,
3328,12310429,1,0,1,3,,,,,,,,,
3329,12310431,2,3,8,7,,,,8,,,,,
3330,12310432,1,2,7,4,4,,,,,,,,
3331,12310433,1,0,1,4,,,,,,,,,
3332,12310434,1,1,5,0,,,,,,,,,
3333,12310461,3,3,7,5,7,,,,,,,,
3334,12310462,2,1,6,3,0,,,,,,,,
3335,12310519,3,2,6,7,,,,,,,,,
3336,12310552,1,1,6,2,,,,,,,,,
3337,12310555,3,3,7,6,,,,,,,,,
3338,12310556,1,2,7,1,6,,,,,8,,,
3339,12310557,3,3,7,7,,,,,,,,,
3340,12310692,2,3,8,8,,,,,,,,,
3341,12310694,2,3,7,7,,,,,,,,,
3342,12310696,3,3,7,7,,,,,,,,,
3343,12310701,0,1,5,2,,,,,,,,,
3344,12310720,2,2,7,6,,,,,,,,,
3345,12311065,0,0,5,3,,,,,,,,,
3346,12311066,1,1,3,4,,,,,,,,,
3347,12311067,2,2,7,7,,,,,,,,,
3348,12311068,2,1,6,7,3,,,7,8,,,,
3349,12311069,3,2,6,7,,,,,,,,,
3350,12311070,1,0,3,6,,,,,6,,,,
3351,12311125,2,3,7,3,11,,,,,,,,
3352,12311126,2,3,7,7,10,,,5,,,,,
3353,12311127,1,2,6,2,7,,,,,,,,
3354,12311130,2,2,7,7,,,,,10,,,,
3355,12311158,3,3,7,8,,,,,7,,,,
3356,12311159,1,1,8,3,6,,,7,,,,,
3357,12311170,1,1,3,4,,,,,,,,,
3358,12311171,3,2,6,8,,,,,7,,,,
3359,12311185,1,1,3,7,,,,,8,,,,
3360,12311265,0,1,1,1,,,,,,,,,
3361,12311267,2,2,7,7,3,,,,5,,,,
3362,12311268,2,2,6,2,2,,,,,,,,
3363,12311269,0,0,3,4,,,,,,,,,
3364,12311270,1,1,3,3,,,,,,,,,
3365,12311271,2,3,7,6,,,,,,,,,
3366,12311272,1,0,4,5,,,,,,,,,
3367,12311300,1,2,4,7,2,,,,,,,,
3368,12311307,2,3,6,3,8,,,,,7,,,
3369,12311310,1,0,2,7,,,,,6,,,,
3370,12311390,2,3,7,6,,,,,,,,,
3371,12311397,2,2,6,6,,,,,,,,,
3372,12311401,3,2,6,7,,,,,,,,,
3373,12311421,0,1,7,4,,,,3,,,,,
3374,12311422,1,1,4,4,,,,,,,,,
3375,12311442,2,3,5,6,11,,,,,,,,
3376,12311443,1,0,2,4,,,,,,,,,
3377,12311444,3,2,7,7,,,,,,,,,
3378,12311445,2,3,7,7,,,,,,,,,
3379,12311446,1,1,2,2,,,,,,,,,
3380,12311448,1,1,1,2,,,,,,,,,
3381,12311449,1,1,4,6,,,,,,,,,
3382,12311452,3,2,6,7,,,,,,,,,
3383,12311455,1,1,5,5,,,,,,,,,
3384,12311456,0,0,0,1,,,,,,,,,
3385,12311509,1,0,2,2,,,,,,,,,
3386,12311510,0,0,6,1,,,,,,,,,
3387,12311511,1,0,4,0,,,,,,,,,
3388,12311512,2,3,6,7,,,,,,,,,
3389,12311513,1,1,3,3,,,,,,,,,
3390,12311514,3,2,6,6,,,,,,,,,
3391,12311515,2,3,4,6,6,,,,,,,,
3392,12311517,1,0,3,1,,,,,,,,,
3393,12311532,2,1,7,8,6,,,6,9,,,,
3394,12311560,0,1,5,1,,,,,,,,,
3395,12311561,3,3,7,6,,,,,,,,,
3396,12311562,1,1,6,4,5,,,,,,,,
3397,12311563,2,2,6,7,,,,,,,,,
3398,12311564,1,1,1,6,,,,,,,,,
3399,12311565,1,1,5,6,9,,,,,,,,
3400,12311566,3,3,6,1,10,,,,,,,,
3401,12311567,2,1,3,7,8,,,,,,,,
3402,12311580,0,0,7,1,,,,,,,,,
3403,12311581,1,0,5,5,,,,,,,,,
3404,12311582,0,0,4,2,,,,,,,,,
3405,12311583,1,2,4,6,11,,,,,,,,
3406,12311584,2,3,3,7,10,,,,,,,,
3407,12311585,3,3,6,7,,,,,,,,,
3408,12311586,3,3,7,6,,,,,,,,,
3409,12311587,2,3,7,7,,,,,,,,,
3410,12311588,1,2,4,6,3,,,,,,,,
3411,12311591,3,2,6,6,10,,,,,,,,
3412,12311594,1,0,7,4,,,,,,,,,
3413,12311597,3,2,7,6,,,,,,,,,
3414,12311598,0,1,4,6,,,,,,,,,
3415,12311599,3,3,7,6,,,,,,,,,
3416,12311604,3,3,5,6,7,,,,,,,,
3417,12311669,2,1,8,2,3,,,,,,,,
3418,12311671,1,0,1,2,,,,,,,,,
3419,12311672,3,3,7,6,,,,,,,,,
3420,12311673,3,2,6,7,,,,,,,,,
3421,12311674,0,0,2,4,,,,,,,,,
3422,12311675,0,1,2,4,,,,,,,,,
3423,12311676,3,2,6,7,,,,,,,,,
3424,12311681,2,3,8,7,,,,8,,,,,
3425,12311693,0,1,1,3,,,,,,,,,
3426,12311694,1,1,2,3,,,,,,,,,
3427,12311710,1,1,2,5,,,,,,,,,
3428,12311711,2,3,6,7,,,,,,,,,
3429,12311712,3,3,8,7,,,,7,,,,,
3430,12311713,1,0,3,2,,,,,,,,,
3431,12311714,1,2,4,6,4,,,,,,,,
3432,12311715,2,2,7,4,7,,,,,,,,
3433,12311784,3,2,7,7,,,,,,,,,
3434,12311809,1,2,3,6,4,,,,,,,,
3435,12311811,2,2,7,7,,,,,7,,,,
3436,12311812,2,2,6,8,,,,,,,,,
3437,12311813,2,1,6,6,3,,,,5,,,,
3438,12311814,2,2,7,6,,,,,,,,,
3439,12311852,0,1,4,4,,,,,,,,,
3440,12311853,1,0,2,2,,,,,,,,,
3441,12311854,3,3,7,6,,,,,,,,,
3442,12311855,0,0,2,3,,,,,,,,,
3443,12311856,,,,,,,,,,,,,
3444,12311857,3,3,7,6,11,,,,,,,,
3445,12311858,2,2,6,8,,,,,,,,,
3446,12311860,2,2,7,7,6,,,,7,,,,
3447,12311861,1,0,2,,,,,,,,,,
3448,12311863,2,2,8,5,5,,,8,,,,,
3449,12311865,3,2,4,7,6,,,,,,,,
3450,12311867,1,1,5,2,,,,,,,,,
3451,12311868,3,2,7,6,,,,,,,,,
3452,12311869,2,2,6,6,,,,,,,,,
3453,12311870,3,3,6,6,,,,,,,,,
3454,12311871,1,0,5,2,,,,,,,,,
3455,12311872,0,0,5,4,,,,,,,,,
3456,12311874,1,0,7,1,,,,4,,,,,
3457,12311875,1,0,5,2,,,,,,,,,
3458,12311876,2,3,6,7,,,,,,,,,
3459,12311877,1,2,3,7,5,,,,,,,,
3460,12311878,2,1,4,7,5,,,,,,,,
3461,12311879,3,2,7,7,,,,,,,,,
3462,12311882,2,2,7,7,,,,,,,,,
3463,12311883,2,2,3,7,11,,,,,,,,
3464,12311884,3,2,7,7,,,,,,,,,
3465,12311885,2,2,8,4,11,,,,,,,,
3466,12311886,0,0,6,2,,,,,,,,,
3467,12311887,0,1,0,4,,,,,,,,,
3468,12311889,1,1,7,1,5,,,,,,,,
3469,12311896,2,1,6,2,11,,,,,,,,
3470,12311897,3,3,7,7,,,,,,,,,
3471,12311898,3,3,7,7,,,,,,,,,
3472,12311899,1,1,5,6,,,,,5,,,,
3473,12311918,2,3,6,6,,,,,,,,,
3474,12311921,1,1,2,4,,,,,,,,,
3475,12311924,1,0,2,2,,,,,,,,,
3476,12311926,0,0,5,0,,,,,,,,,
3477,12311927,1,1,2,0,,,,,,,,,
