,match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
9645,12315161,1,full_time,True,False,12/4,10/4,2,445919085,True,0
9646,12315164,1,full_time,False,False,0/11,7/7,1,445919301,True,0
9647,12315164,1,full_time,False,False,11/7,7/10,2,445919366,True,0
9648,12315279,1,full_time,True,False,10/11,5/5,1,446062323,True,0
9649,12315279,1,full_time,True,False,18/2,1/5,2,446062652,True,0
9650,12315281,1,full_time,False,False,10/6,9/10,1,446060735,False,0
9651,12315281,1,full_time,False,False,14/8,15/11,2,446060942,False,0
9652,12315335,1,full_time,True,False,8/5,8/4,1,446152176,False,0
9653,12315335,1,full_time,True,False,3/9,15/7,2,446152423,False,0
9654,12315337,1,full_time,True,False,1/4,6/2,1,446150569,False,0
9655,12315337,1,full_time,True,False,1/5,0/9,2,446150628,False,0
9656,12315385,1,full_time,False,True,16/11,15/3,1,446485710,False,0
9657,12315385,1,full_time,False,True,8/11,3/7,2,446485794,False,0
9658,12315387,1,full_time,False,False,13/10,7/5,1,446486627,False,0
9659,12315387,1,full_time,False,False,17/7,5/7,2,446486928,True,0
9660,12315389,1,full_time,False,False,16/5,18/10,1,446486003,True,0
9661,12315389,1,full_time,False,False,4/4,3/6,2,446486201,False,0
9662,12315392,1,full_time,True,False,6/4,0/10,1,446487120,True,0
9663,12315392,1,full_time,True,False,8/8,19/7,2,446487131,False,0
9664,12315393,1,full_time,True,True,2/5,12/3,1,446483987,True,0
9665,12315393,1,full_time,True,True,13/6,1/3,2,446484018,False,0
9666,12315404,1,full_time,False,True,16/6,19/4,1,446444814,True,0
9667,12315404,1,full_time,False,True,13/10,17/7,2,446444827,False,0
9668,12315405,1,full_time,False,False,1/10,6/3,1,446445987,True,0
9669,12315405,1,full_time,False,False,5/5,0/9,2,446446105,False,0
9670,12315407,1,full_time,False,False,15/3,6/11,1,446445200,True,0
9671,12315407,1,full_time,False,False,16/7,9/4,2,446445232,False,0
9672,12315536,1,full_time,True,True,8/6,5/9,1,446603259,True,0
9673,12315536,1,full_time,True,True,2/2,7/8,2,446603351,True,0
9674,12315538,1,full_time,True,False,8/10,4/11,1,446605616,True,0
9675,12315538,1,full_time,True,False,9/3,17/9,2,446605647,False,0
9676,12315539,1,full_time,True,True,10/5,14/3,1,446605815,True,0
9677,12315539,1,full_time,True,True,7/10,3/6,2,446605819,False,0
9678,12315540,1,full_time,True,False,10/4,5/11,1,446602510,True,0
9679,12315540,1,full_time,True,False,10/4,7/9,2,446602566,True,0
9680,12315727,1,full_time,True,False,6/2,2/7,1,446967234,True,0
9681,12315727,1,full_time,True,False,7/8,15/4,2,446967505,False,0
9682,12315852,1,full_time,False,True,10/10,3/11,1,447332132,False,0
9683,12315852,1,full_time,False,True,14/3,17/7,2,447332201,False,0
9684,12316150,1,full_time,True,True,2/6,3/3,1,447631613,False,0
9685,12316150,1,full_time,True,True,15/6,8/2,2,447631638,True,0
9686,12316198,1,full_time,True,True,1/4,1/6,1,448252590,False,0
9687,12316198,1,full_time,True,True,12/9,13/7,2,448252627,False,0
9688,12316199,1,full_time,False,True,2/2,5/6,1,448252128,False,0
9689,12316199,1,full_time,False,True,3/7,18/7,2,448252174,True,0
9690,12316222,1,full_time,False,False,12/2,3/10,1,448253793,True,0
9691,12316222,1,full_time,False,False,10/11,9/5,2,448253976,False,0
9692,12316255,1,full_time,True,False,16/10,16/8,1,447796232,True,0
9693,12316255,1,full_time,True,False,2/2,2/2,2,447796474,True,0
9694,12316257,1,full_time,True,True,4/7,0/7,1,448252230,False,0
9695,12316257,1,full_time,True,True,12/9,0/8,2,448252235,True,0
9696,12316258,1,full_time,False,True,13/9,3/10,1,446583630,True,0
9697,12316258,1,full_time,False,True,18/6,4/6,2,446583635,True,0
9698,12316259,1,full_time,False,True,12/9,19/5,1,447842875,True,0
9699,12316259,1,full_time,False,True,11/10,12/4,2,447842885,False,0
9700,12316260,1,full_time,True,False,7/2,14/9,1,447843083,False,0
9701,12316260,1,full_time,True,False,10/2,8/9,2,447843108,False,0
9702,12316300,1,full_time,True,False,18/9,6/4,1,447714548,False,0
9703,12316300,1,full_time,True,False,15/11,0/4,2,447714560,False,0
9704,12316300,11,first_set_winner,False,True,11/6,5/4,1,447722256,True,1
9705,12316300,11,first_set_winner,False,True,3/3,2/4,2,447722491,True,-1
9706,12316300,12,total_games_won,True,False,9/9,0/7,Over,448839048,True,0
9707,12316300,12,total_games_won,True,False,6/11,0/7,Under,448838967,False,0
9708,12316301,1,full_time,False,False,15/6,5/5,1,447715017,True,-1
9709,12316301,1,full_time,False,False,19/2,0/8,2,447715067,True,1
9710,12316301,11,first_set_winner,True,True,0/6,17/5,1,447726003,True,-1
9711,12316301,11,first_set_winner,True,True,19/10,0/4,2,447726271,True,1
9712,12316301,12,total_games_won,True,False,0/8,4/9,Over,448863312,True,0
9713,12316301,12,total_games_won,True,False,8/4,5/8,Under,448863302,True,0
9714,12316302,1,full_time,True,True,2/11,11/2,1,447715778,True,-1
9715,12316302,1,full_time,True,True,14/6,12/7,2,447716500,False,1
9716,12316302,11,first_set_winner,False,True,2/5,1/11,1,447730310,False,-1
9717,12316302,11,first_set_winner,False,True,7/4,1/11,2,447730386,False,1
9718,12316302,12,total_games_won,True,False,5/2,19/10,Over,448895547,False,1
9719,12316302,12,total_games_won,True,False,13/6,4/9,Under,448895384,False,-1
9720,12316303,1,full_time,True,False,17/7,14/8,1,447714698,False,-1
9721,12316303,1,full_time,True,False,3/5,13/6,2,447714779,True,1
9722,12316303,11,first_set_winner,False,True,12/6,14/3,1,447723504,True,-1
9723,12316303,11,first_set_winner,False,True,18/7,8/3,2,447723575,True,1
9724,12316303,12,total_games_won,False,True,9/9,12/10,Over,448878994,True,-1
9725,12316303,12,total_games_won,False,True,15/8,1/5,Under,448878876,False,1
9726,12316304,1,full_time,False,False,12/6,16/9,1,447714844,False,1
9727,12316304,1,full_time,False,False,2/5,11/5,2,447714849,False,-1
9728,12316304,11,first_set_winner,True,True,6/7,4/11,1,447724781,False,1
9729,12316304,11,first_set_winner,True,True,4/10,3/10,2,447724846,False,-1
9730,12316304,12,total_games_won,False,False,11/2,3/4,Over,448849646,False,-1
9731,12316304,12,total_games_won,False,False,9/5,6/3,Under,448849615,False,1
9732,12316305,1,full_time,True,True,19/4,1/5,1,447714314,False,1
9733,12316305,1,full_time,True,True,8/4,2/8,2,447714337,True,-1
9734,12316305,11,first_set_winner,True,True,1/2,15/3,1,447721241,False,1
9735,12316305,11,first_set_winner,True,True,3/9,7/8,2,447721257,True,-1
9736,12316305,12,total_games_won,True,False,16/6,6/11,Over,448914333,False,0
9737,12316305,12,total_games_won,True,False,1/8,14/6,Under,448914210,False,0
9738,12316306,1,full_time,False,False,9/7,0/2,1,447717739,False,-1
9739,12316306,1,full_time,False,False,12/7,4/6,2,447717787,False,1
9740,12316306,11,first_set_winner,True,False,7/5,4/9,1,447732944,False,-1
9741,12316306,11,first_set_winner,True,False,7/11,10/4,2,447733102,True,1
9742,12316306,12,total_games_won,False,True,3/8,13/6,Over,452091621,False,-1
9743,12316306,12,total_games_won,False,True,19/3,16/4,Under,452091616,True,1
9744,12316307,1,full_time,True,True,16/9,16/7,1,447719474,False,1
9745,12316307,1,full_time,True,True,7/4,6/9,2,447719728,False,-1
9746,12316307,11,first_set_winner,True,False,19/7,3/8,1,447735606,False,1
9747,12316307,11,first_set_winner,True,False,19/2,3/4,2,447735636,False,-1
9748,12316307,12,total_games_won,False,False,19/8,3/8,Over,452121950,False,0
9749,12316307,12,total_games_won,False,False,9/10,13/2,Under,452121887,False,0
9750,12316308,1,full_time,False,True,5/5,2/8,1,447720450,True,-1
9751,12316308,1,full_time,False,True,12/9,4/5,2,447720461,True,1
9752,12316308,11,first_set_winner,True,False,0/9,8/10,1,447736638,False,0
9753,12316308,11,first_set_winner,True,False,4/3,6/3,2,447736656,True,0
9754,12316308,12,total_games_won,True,False,5/8,15/10,Over,452143103,False,-1
9755,12316308,12,total_games_won,True,False,0/3,14/8,Under,452142907,True,1
9756,12316309,1,full_time,False,True,18/2,6/2,1,447718416,False,-1
9757,12316309,1,full_time,False,True,12/2,1/4,2,447718562,True,1
9758,12316309,11,first_set_winner,False,True,13/8,5/11,1,447734915,True,1
9759,12316309,11,first_set_winner,False,True,15/9,6/9,2,447734973,True,-1
9760,12316309,12,total_games_won,True,True,18/6,12/11,Over,452104450,True,1
9761,12316309,12,total_games_won,True,True,16/10,15/8,Under,452104324,False,-1
9762,12316310,1,full_time,True,True,18/9,17/4,1,447716947,True,1
9763,12316310,1,full_time,True,True,8/7,12/2,2,447717006,True,-1
9764,12316310,11,first_set_winner,False,False,5/4,13/2,1,447731364,False,1
9765,12316310,11,first_set_winner,False,False,12/8,4/3,2,447731384,False,-1
9766,12316310,12,total_games_won,False,False,8/5,12/8,Over,452077010,True,0
9767,12316310,12,total_games_won,False,False,16/4,15/6,Under,452076952,True,0
9768,12316333,1,full_time,True,False,12/10,0/11,1,447730243,False,1
9769,12316333,1,full_time,True,False,16/11,4/5,2,447730351,False,-1
9770,12316333,11,first_set_winner,False,True,5/3,12/6,1,447741632,False,1
9771,12316333,11,first_set_winner,False,True,7/10,15/9,2,447741659,True,-1
9772,12316333,12,total_games_won,False,False,14/6,19/11,Over,447794626,False,-1
9773,12316333,12,total_games_won,False,False,11/9,13/2,Under,447794483,True,1
9774,12316338,1,full_time,False,True,13/8,4/2,1,447729564,False,1
9775,12316338,1,full_time,False,True,8/6,13/9,2,447729753,False,-1
9776,12316338,11,first_set_winner,False,True,11/2,15/4,1,447739606,False,1
9777,12316338,11,first_set_winner,False,True,9/10,12/6,2,447739607,True,-1
9778,12316338,12,total_games_won,False,True,4/3,15/6,Over,447840848,True,1
9779,12316338,12,total_games_won,False,True,8/3,11/4,Under,447840721,True,-1
9780,12316339,1,full_time,False,True,5/2,17/6,1,447730575,True,1
9781,12316339,1,full_time,False,True,1/10,6/11,2,447730622,True,-1
9782,12316339,11,first_set_winner,False,False,3/3,14/4,1,447742522,False,0
9783,12316339,11,first_set_winner,False,False,3/2,1/10,2,447742569,True,0
9784,12316339,12,total_games_won,True,False,7/5,2/11,Over,447808239,False,0
9785,12316339,12,total_games_won,True,False,9/3,0/5,Under,447808190,False,0
9786,12316340,1,full_time,False,True,15/7,10/11,1,447730739,True,0
9787,12316340,1,full_time,False,True,12/5,16/8,2,447730899,True,0
9788,12316340,11,first_set_winner,False,False,18/7,12/8,1,447743687,False,0
9789,12316340,11,first_set_winner,False,False,7/10,3/9,2,447743835,True,0
9790,12316340,12,total_games_won,True,False,7/11,13/8,Over,447820354,False,0
9791,12316340,12,total_games_won,True,False,1/11,1/8,Under,447820159,True,0
9792,12316341,1,full_time,True,False,18/11,0/8,1,447731290,False,1
9793,12316341,1,full_time,True,False,15/5,18/8,2,447731355,True,-1
9794,12316341,11,first_set_winner,False,True,2/11,6/11,1,447745800,False,1
9795,12316341,11,first_set_winner,False,True,10/11,1/8,2,447746010,False,-1
9796,12316341,12,total_games_won,True,True,19/5,2/4,Over,447801353,True,0
9797,12316341,12,total_games_won,True,True,6/4,17/6,Under,447801334,False,0
9798,12316343,1,full_time,True,False,6/6,14/10,1,447731918,True,0
9799,12316343,1,full_time,True,False,14/4,4/11,2,447731944,True,0
9800,12316343,11,first_set_winner,False,False,5/11,1/4,1,447749024,True,1
9801,12316343,11,first_set_winner,False,False,9/10,8/10,2,447749057,True,-1
9802,12316343,12,total_games_won,True,False,10/4,14/3,Over,447829140,False,-1
9803,12316343,12,total_games_won,True,False,1/11,2/8,Under,447829113,True,1
9804,12316377,1,full_time,False,True,19/4,8/9,1,449887923,False,0
9805,12316377,1,full_time,False,True,6/7,11/10,2,449887924,True,0
9806,12316379,1,full_time,True,True,17/11,15/9,1,447731423,False,0
9807,12316379,1,full_time,True,True,9/10,11/7,2,447731554,False,0
9808,12316379,11,first_set_winner,False,False,7/2,5/6,1,447748223,False,0
9809,12316379,11,first_set_winner,False,False,7/4,9/7,2,447748256,False,0
9810,12316379,12,total_games_won,False,False,12/6,10/4,Over,447815987,True,0
9811,12316379,12,total_games_won,False,False,6/7,16/4,Under,447815977,False,0
9812,12316381,1,full_time,False,False,17/7,9/9,1,448244308,True,0
9813,12316381,1,full_time,False,False,13/11,16/11,2,448244314,False,0
9814,12316417,1,full_time,False,False,1/9,12/2,1,448434694,True,0
9815,12316417,1,full_time,False,False,19/5,10/4,2,448434734,True,0
9816,12316418,1,full_time,False,True,18/3,5/7,1,448437889,True,0
9817,12316418,1,full_time,False,True,2/3,5/6,2,448437890,False,0
9818,12316419,1,full_time,False,True,15/6,7/10,1,448435328,False,0
9819,12316419,1,full_time,False,True,0/7,13/10,2,448435490,False,0
9820,12316420,1,full_time,True,False,6/4,19/2,1,448437292,True,0
9821,12316420,1,full_time,True,False,7/9,7/2,2,448437576,True,0
9822,12316421,1,full_time,True,False,6/5,11/8,1,448434032,True,0
9823,12316421,1,full_time,True,False,19/4,0/7,2,448434099,False,0
9824,12316422,1,full_time,True,False,18/5,4/3,1,448434555,True,0
9825,12316422,1,full_time,True,False,14/4,11/4,2,448434667,False,0
9826,12316423,1,full_time,False,False,2/3,17/11,1,448435127,True,0
9827,12316423,1,full_time,False,False,5/3,0/9,2,448435130,False,0
9828,12316424,1,full_time,False,False,16/8,13/4,1,448435879,False,0
9829,12316424,1,full_time,False,False,2/10,3/8,2,448436181,True,0
9830,12316425,1,full_time,True,False,10/9,7/4,1,448434301,False,0
9831,12316425,1,full_time,True,False,0/3,0/6,2,448434370,False,0
9832,12316437,1,full_time,False,False,4/11,11/6,1,448253420,False,0
9833,12316437,1,full_time,False,False,17/10,5/6,2,448253425,False,0
9834,12316438,1,full_time,True,False,7/5,11/9,1,448252282,True,0
9835,12316438,1,full_time,True,False,16/2,8/4,2,448252312,True,0
9836,12316439,1,full_time,False,True,13/9,15/11,1,448253032,False,0
9837,12316439,1,full_time,False,True,12/10,16/11,2,448253234,False,0
9838,12316742,1,full_time,True,False,6/11,10/4,1,449839410,True,0
9839,12316742,1,full_time,True,False,5/6,5/2,2,449839449,True,0
9840,12317227,1,full_time,True,False,8/4,10/7,1,449839498,False,0
9841,12317227,1,full_time,True,False,16/9,9/2,2,449839606,True,0
9842,12317506,1,full_time,False,False,1/11,10/11,1,451199026,False,0
9843,12317506,1,full_time,False,False,1/9,5/4,2,451199047,True,0
9844,12317507,1,full_time,True,True,2/8,8/8,1,451200296,True,0
9845,12317507,1,full_time,True,True,3/4,13/8,2,451200591,False,0
9846,12317508,1,full_time,True,True,3/3,1/8,1,451201901,False,0
9847,12317508,1,full_time,True,True,10/3,5/2,2,451201928,False,0
9848,12317543,1,full_time,False,True,5/4,15/3,1,451099611,False,0
9849,12317543,1,full_time,False,True,18/5,6/2,2,451099663,True,0
9850,12317544,1,full_time,False,False,16/7,10/4,1,451099998,True,0
9851,12317544,1,full_time,False,False,11/2,0/2,2,451100065,False,0
9852,12317545,1,full_time,False,True,1/2,1/11,1,451099369,False,0
9853,12317545,1,full_time,False,True,19/10,1/4,2,451099462,False,0
9854,12317575,1,full_time,True,False,11/8,4/7,1,451099952,True,0
9855,12317575,1,full_time,True,False,15/6,0/3,2,451099971,False,0
9856,12317597,1,full_time,True,False,18/3,6/7,1,483256401,,0
9857,12317597,1,full_time,True,False,7/2,3/5,2,483256477,,0
9858,12317766,1,full_time,False,True,16/7,12/6,1,451201707,False,0
9859,12317766,1,full_time,False,True,11/5,19/10,2,451201718,False,0
9860,12317767,1,full_time,True,True,5/7,13/3,1,451202120,True,0
9861,12317767,1,full_time,True,True,4/11,3/5,2,451202147,True,0
9862,12317768,1,full_time,True,False,16/10,1/10,1,451199442,False,0
9863,12317768,1,full_time,True,False,7/11,12/6,2,451199615,True,0
9864,12317769,1,full_time,False,True,3/8,18/5,1,451201504,True,0
9865,12317769,1,full_time,False,True,13/7,5/7,2,451201601,False,0
9866,12318014,1,full_time,False,False,4/9,14/2,1,451505745,True,0
9867,12318014,1,full_time,False,False,3/7,15/5,2,451505785,True,0
9868,12318056,1,full_time,False,True,0/7,1/3,1,451100436,True,0
9869,12318056,1,full_time,False,True,17/3,1/9,2,451100443,True,0
9870,12318057,1,full_time,True,False,13/5,4/8,1,451101468,True,0
9871,12318057,1,full_time,True,False,8/2,0/9,2,451101553,True,0
9872,12318273,1,full_time,True,False,0/11,10/3,1,451373259,False,0
9873,12318273,1,full_time,True,False,16/2,8/11,2,451373388,True,0
9874,12318316,1,full_time,True,False,7/5,7/2,1,451612670,True,0
9875,12318316,1,full_time,True,False,12/6,9/5,2,451612896,True,0
9876,12318319,1,full_time,True,False,18/9,16/5,1,451953011,False,0
9877,12318319,1,full_time,True,False,16/7,6/6,2,451953405,False,0
9878,12318320,1,full_time,True,True,14/5,9/8,1,451496632,False,0
9879,12318320,1,full_time,True,True,15/4,17/7,2,451496653,False,0
9880,12318331,1,full_time,True,False,8/4,19/9,1,451916401,True,0
9881,12318331,1,full_time,True,False,11/11,15/4,2,451916432,True,0
9882,12318332,1,full_time,False,True,8/8,14/4,1,451942178,False,0
9883,12318332,1,full_time,False,True,3/9,15/10,2,451942308,False,0
9884,12318333,1,full_time,False,False,15/10,15/4,1,451610642,False,0
9885,12318333,1,full_time,False,False,14/11,9/3,2,451610706,False,0
9886,12318354,1,full_time,False,True,9/11,16/3,1,451605023,True,0
9887,12318354,1,full_time,False,True,5/7,16/9,2,451605050,True,0
9888,12318355,1,full_time,False,True,10/6,18/7,1,451922867,False,0
9889,12318355,1,full_time,False,True,4/5,10/5,2,451922929,False,0
9890,12318356,1,full_time,False,True,9/8,14/7,1,451936335,True,0
9891,12318356,1,full_time,False,True,2/10,17/5,2,451936344,True,0
9892,12318357,1,full_time,True,False,8/4,16/10,1,451528187,False,0
9893,12318357,1,full_time,True,False,15/10,10/5,2,451528190,True,0
9894,12318359,1,full_time,True,True,1/9,19/3,1,451747351,False,0
9895,12318359,1,full_time,True,True,18/9,9/6,2,451747564,True,0
9896,12318360,1,full_time,True,False,6/7,3/2,1,451752520,True,0
9897,12318360,1,full_time,True,False,0/7,13/4,2,451752606,True,0
9898,12318361,1,full_time,True,False,6/10,4/8,1,452041281,True,0
9899,12318361,1,full_time,True,False,3/9,14/8,2,452041373,True,0
9900,12318363,1,full_time,False,True,0/9,4/6,1,452022137,False,0
9901,12318363,1,full_time,False,True,17/3,3/2,2,452022286,False,0
9902,12318364,1,full_time,False,True,12/7,15/9,1,451942095,False,0
9903,12318364,1,full_time,False,True,7/2,10/10,2,451942116,False,0
9904,12318365,1,full_time,True,True,15/11,9/6,1,451916813,False,0
9905,12318365,1,full_time,True,True,14/5,4/4,2,451916863,False,0
9906,12318383,1,full_time,True,True,11/11,1/6,1,451812302,True,0
9907,12318383,1,full_time,True,True,6/8,14/2,2,451812448,True,0
9908,12318384,1,full_time,True,True,5/2,10/2,1,451915976,False,0
9909,12318384,1,full_time,True,True,12/7,9/5,2,451916032,True,0
9910,12318390,1,full_time,True,False,13/4,3/9,1,451907858,True,0
9911,12318390,1,full_time,True,False,0/11,3/10,2,451907867,False,0
9912,12318391,1,full_time,True,True,0/2,3/2,1,451942587,True,0
9913,12318391,1,full_time,True,True,7/10,4/7,2,451942593,False,0
9914,12318393,1,full_time,False,True,4/11,4/7,1,451907317,False,0
9915,12318393,1,full_time,False,True,19/5,16/9,2,451907357,False,0
9916,12318398,1,full_time,True,False,7/5,16/10,1,452035199,False,0
9917,12318398,1,full_time,True,False,2/7,17/3,2,452035211,False,0
9918,12318401,1,full_time,False,True,5/9,18/7,1,451936390,False,0
9919,12318401,1,full_time,False,True,3/9,18/4,2,451936395,True,0
9920,12318430,1,full_time,False,False,13/2,19/11,1,451942367,True,0
9921,12318430,1,full_time,False,False,8/6,19/5,2,451942471,True,0
9922,12318431,1,full_time,False,False,7/8,12/3,1,451990920,True,0
9923,12318431,1,full_time,False,False,16/8,8/2,2,451991007,True,0
9924,12318438,1,full_time,False,True,4/4,8/4,1,451230710,False,0
9925,12318438,1,full_time,False,True,8/8,15/8,2,451230725,True,0
9926,12318441,1,full_time,False,True,17/5,15/6,1,451996512,False,0
9927,12318441,1,full_time,False,True,19/10,8/10,2,451996619,False,0
9928,12318442,1,full_time,False,False,18/4,2/7,1,451995464,False,0
9929,12318442,1,full_time,False,False,8/6,11/10,2,451995622,False,0
9930,12318443,1,full_time,False,True,14/3,19/11,1,451996053,False,0
9931,12318443,1,full_time,False,True,13/5,5/10,2,451996148,False,0
9932,12318445,1,full_time,True,True,10/7,16/9,1,452021432,True,0
9933,12318445,1,full_time,True,True,5/3,5/11,2,452021553,False,0
9934,12318456,1,full_time,False,True,11/10,14/6,1,451923298,True,0
9935,12318456,1,full_time,False,True,14/10,8/3,2,451923309,False,0
9936,12318459,1,full_time,False,True,14/9,1/7,1,452458816,True,0
9937,12318459,1,full_time,False,True,2/9,10/6,2,452459075,True,0
9938,12318471,1,full_time,False,False,7/7,0/9,1,452529358,False,0
9939,12318471,1,full_time,False,False,4/3,8/7,2,452529732,True,0
9940,12318483,1,full_time,True,False,16/5,13/4,1,451951480,False,0
9941,12318483,1,full_time,True,False,15/8,2/2,2,451951483,True,0
9942,12318484,1,full_time,True,False,7/9,10/11,1,451951899,True,0
9943,12318484,1,full_time,True,False,19/5,2/3,2,451952050,False,0
9944,12318485,1,full_time,False,False,15/10,15/4,1,452530518,False,0
9945,12318485,1,full_time,False,False,2/4,18/2,2,452530584,False,0
9946,12318486,1,full_time,True,True,15/3,16/7,1,451611010,True,0
9947,12318486,1,full_time,True,True,17/9,9/10,2,451611038,False,0
9948,12318487,1,full_time,True,False,14/3,3/7,1,452053850,True,0
9949,12318487,1,full_time,True,False,18/3,7/2,2,452053854,False,0
9950,12318488,1,full_time,True,False,11/5,12/3,1,452105894,True,0
9951,12318488,1,full_time,True,False,1/5,4/8,2,452105966,True,0
9952,12318490,1,full_time,True,True,0/5,10/11,1,452466387,True,0
9953,12318490,1,full_time,True,True,6/11,19/7,2,452466435,False,0
9954,12318491,1,full_time,False,True,0/3,15/9,1,452452790,True,0
9955,12318491,1,full_time,False,True,2/6,13/7,2,452452823,False,0
9956,12318563,1,full_time,True,False,4/11,19/9,1,452452594,True,0
9957,12318563,1,full_time,True,False,14/7,13/2,2,452452649,True,0
9958,12318569,1,full_time,True,False,17/9,15/6,1,452443574,False,0
9959,12318569,1,full_time,True,False,15/11,3/2,2,452444201,False,0
9960,12318571,1,full_time,True,True,14/6,6/8,1,452459683,False,0
9961,12318571,1,full_time,True,True,2/8,8/2,2,452459743,True,0
9962,12318575,1,full_time,False,False,12/10,16/10,1,452521110,True,0
9963,12318575,1,full_time,False,False,8/6,9/8,2,452521357,False,0
9964,12318576,1,full_time,True,True,0/4,12/2,1,452442390,True,0
9965,12318576,1,full_time,True,True,13/3,1/11,2,452442441,False,0
9966,12318577,1,full_time,False,False,8/6,3/10,1,452466685,True,0
9967,12318577,1,full_time,False,False,12/11,5/7,2,452466714,True,0
9968,12318578,1,full_time,True,False,1/6,15/3,1,452567291,False,0
9969,12318578,1,full_time,True,False,1/2,7/5,2,452567627,False,0
9970,12318583,1,full_time,True,True,7/11,7/7,1,452444406,True,0
9971,12318583,1,full_time,True,True,4/8,3/10,2,452444507,True,0
9972,12318584,1,full_time,False,True,17/2,3/5,1,452466788,False,0
9973,12318584,1,full_time,False,True,1/6,16/11,2,452466815,False,0
9974,12318588,1,full_time,True,False,3/2,3/5,1,452542852,True,0
9975,12318588,1,full_time,True,False,7/6,11/8,2,452542893,True,0
9976,12318602,1,full_time,False,True,6/11,11/7,1,452449543,False,0
9977,12318602,1,full_time,False,True,14/5,6/7,2,452449568,False,0
9978,12318611,1,full_time,True,False,1/5,17/7,1,452659035,True,0
9979,12318611,1,full_time,True,False,15/3,12/5,2,452659056,True,0
9980,12318614,1,full_time,False,False,12/11,13/11,1,452603208,False,0
9981,12318614,1,full_time,False,False,3/5,4/10,2,452603318,True,0
9982,12318615,1,full_time,False,True,6/10,19/5,1,452755019,True,0
9983,12318615,1,full_time,False,True,3/6,3/8,2,452755241,False,0
9984,12318616,1,full_time,True,False,8/9,17/9,1,452602855,False,0
9985,12318616,1,full_time,True,False,18/10,3/5,2,452602914,False,0
9986,12318633,1,full_time,True,False,1/4,5/2,1,452801857,True,0
9987,12318633,1,full_time,True,False,8/9,0/9,2,452801860,True,0
9988,12318634,1,full_time,True,True,9/2,12/7,1,452802026,True,0
9989,12318634,1,full_time,True,True,19/2,3/3,2,452802038,True,0
9990,12318635,1,full_time,True,True,8/3,17/8,1,452801179,False,0
9991,12318635,1,full_time,True,True,13/2,15/11,2,452801243,False,0
9992,12318636,1,full_time,True,False,19/9,16/3,1,452801392,False,0
9993,12318636,1,full_time,True,False,12/10,17/4,2,452801486,False,0
9994,12318638,1,full_time,True,False,5/7,16/4,1,452802271,False,0
9995,12318638,1,full_time,True,False,19/11,4/4,2,452802471,True,0
9996,12318639,1,full_time,False,True,7/4,7/6,1,452803537,False,0
9997,12318639,1,full_time,False,True,6/8,16/5,2,452803882,False,0
9998,12318640,1,full_time,False,True,4/11,11/4,1,452843062,True,0
9999,12318640,1,full_time,False,True,4/4,17/6,2,452843160,False,0
10000,12318641,1,full_time,True,True,19/10,8/10,1,452804351,False,0
10001,12318641,1,full_time,True,True,12/7,17/11,2,452804673,False,0
10002,12318673,1,full_time,False,True,13/9,16/8,1,452765583,True,0
10003,12318673,1,full_time,False,True,10/7,19/3,2,452765642,False,0
10004,12318675,1,full_time,True,True,13/8,6/3,1,452977034,False,0
10005,12318675,1,full_time,True,True,6/2,10/4,2,452977278,True,0
10006,12318676,1,full_time,False,False,14/7,10/3,1,453043254,False,0
10007,12318676,1,full_time,False,False,10/2,7/6,2,453043263,False,0
10008,12318684,1,full_time,True,True,1/3,11/4,1,452449651,True,0
10009,12318684,1,full_time,True,True,2/2,1/2,2,452449658,True,0
10010,12318686,1,full_time,False,True,2/9,13/2,1,453043332,False,0
10011,12318686,1,full_time,False,True,16/8,0/6,2,453043341,True,0
10012,12318687,1,full_time,True,False,15/5,19/10,1,453043380,True,0
10013,12318687,1,full_time,True,False,8/11,3/4,2,453043393,False,0
10014,12318688,1,full_time,False,False,7/4,12/9,1,452957212,True,0
10015,12318688,1,full_time,False,False,14/8,5/6,2,452957502,True,0
10016,12318689,1,full_time,False,True,6/5,3/11,1,453001037,True,0
10017,12318689,1,full_time,False,True,1/3,12/10,2,453001072,False,0
10018,12318691,1,full_time,True,True,9/3,14/10,1,453085996,True,0
10019,12318691,1,full_time,True,True,12/3,19/2,2,453086109,False,0
10020,12318692,1,full_time,True,False,11/11,18/11,1,453085695,True,0
10021,12318692,1,full_time,True,False,8/5,17/8,2,453085739,True,0
10022,12318701,1,full_time,False,True,3/9,18/3,1,453068019,False,0
10023,12318701,1,full_time,False,True,19/4,7/4,2,453068048,True,0
10024,12318702,1,full_time,False,False,19/6,12/4,1,453094293,True,0
10025,12318702,1,full_time,False,False,7/11,18/3,2,453094347,False,0
10026,12318716,1,full_time,True,False,4/2,1/6,1,452971473,False,0
10027,12318716,1,full_time,True,False,19/5,5/6,2,452971612,True,0
10028,12318768,1,full_time,True,True,12/9,19/5,1,452958980,True,0
10029,12318768,1,full_time,True,True,5/9,19/5,2,452959004,True,0
10030,12318825,1,full_time,False,False,0/3,16/10,1,453763506,False,0
10031,12318825,1,full_time,False,False,10/7,1/2,2,453763558,True,0
10032,12318835,1,full_time,True,False,8/5,4/5,1,452815748,True,0
10033,12318835,1,full_time,True,False,6/7,2/3,2,452815892,False,0
10034,12318835,11,first_set_winner,True,True,13/10,2/4,1,452819874,False,0
10035,12318835,11,first_set_winner,True,True,14/3,4/11,2,452819995,False,0
